Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5461,US-2014-107405,10/11/21,10/16/21,Standard Class,CUST6461,Rajesh Iyer,Corporate,India,Pune,Maharashtra,28806,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,1,0.2,-3.8646
5462,CA-2017-101574,04/28/21,05/01/21,Standard Class,CUST6462,Neha Mehta,Consumer,India,Chennai,Tamil Nadu,90032,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352
5463,CA-2014-146591,07/29/20,08/05/20,First Class,CUST6463,Anjali Gupta,Consumer,India,Ahmedabad,Gujarat,85254,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716
5464,CA-2014-146591,04/29/24,05/09/24,First Class,CUST6464,Rajesh Iyer,Consumer,India,Chennai,Tamil Nadu,85254,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4,0.2,19.6224
5465,CA-2014-146591,12/01/22,12/04/22,First Class,CUST6465,Neha Mehta,Consumer,India,Mumbai,Maharashtra,85254,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5,0.2,36.693
5466,CA-2014-146591,02/18/24,02/19/24,First Class,CUST6466,Rahul Verma,Consumer,India,Delhi,Delhi,85254,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-320.597
5467,CA-2014-107706,04/15/22,04/19/22,Second Class,CUST6467,Kavita Reddy,Consumer,India,Bangalore,Karnataka,77095,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",16.176,3,0.2,6.066
5468,CA-2016-122448,05/25/24,05/27/24,Standard Class,CUST6468,Anjali Gupta,Consumer,India,Jaipur,Rajasthan,94109,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646
5469,CA-2014-132451,07/25/24,07/26/24,First Class,CUST6469,Kavita Reddy,Home Office,India,Chandigarh,Chandigarh,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194
5470,CA-2014-132451,11/07/21,11/10/21,First Class,CUST6470,Vikram Patel,Home Office,India,Chandigarh,Chandigarh,92105,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,3,0.0,9.3312
5471,CA-2016-158547,12/26/21,01/02/22,Standard Class,CUST6471,Vikram Patel,Consumer,India,Jaipur,Rajasthan,45011,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,0.2,9.294
5472,CA-2017-116946,08/19/21,08/26/21,Standard Class,CUST6472,Arjun Nair,Consumer,India,Delhi,Delhi,80134,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,5,0.2,4.008
5473,CA-2017-116946,06/18/24,06/23/24,Standard Class,CUST6473,Kavita Reddy,Consumer,India,Jaipur,Rajasthan,80134,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076
5474,CA-2017-116946,04/23/20,04/27/20,Standard Class,CUST6474,Rahul Verma,Consumer,India,Hyderabad,Telangana,80134,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324
5475,CA-2017-121741,11/23/21,11/25/21,Same Day,CUST6475,Priya Singh,Corporate,India,Ahmedabad,Gujarat,68025,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,0.0,37.534
5476,CA-2017-169691,03/22/22,03/28/22,First Class,CUST6476,Rahul Verma,Home Office,India,Kolkata,West Bengal,55369,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0.0,22.2
5477,CA-2017-169691,01/30/22,02/06/22,First Class,CUST6477,Priya Singh,Home Office,India,Mumbai,Maharashtra,55369,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,0.0,22.8285
5478,CA-2017-169691,07/29/22,07/30/22,First Class,CUST6478,Rahul Verma,Home Office,India,Chandigarh,Chandigarh,55369,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0.0,8.7906
5479,CA-2016-121356,07/22/23,07/26/23,Standard Class,CUST6479,Amit Sharma,Consumer,India,Chennai,Tamil Nadu,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0.0,62.916
5480,CA-2014-101770,11/02/22,11/07/22,Standard Class,CUST6480,Rajesh Iyer,Corporate,India,Ahmedabad,Gujarat,33180,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,1,0.7,-1.3083
5481,CA-2017-105487,05/18/24,05/24/24,Standard Class,CUST6481,Rahul Verma,Corporate,India,Bangalore,Karnataka,92105,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,1,0.2,11.6091
5482,CA-2017-105487,09/05/23,09/06/23,Standard Class,CUST6482,Rahul Verma,Corporate,India,Lucknow,Uttar Pradesh,92105,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2,0.0,6.48
5483,CA-2017-105487,03/26/20,03/31/20,Standard Class,CUST6483,Vikram Patel,Corporate,India,Pune,Maharashtra,92105,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4,0.0,115.1808
5484,CA-2017-105487,09/07/24,09/08/24,Standard Class,CUST6484,Sneha Kapoor,Corporate,India,Chandigarh,Chandigarh,92105,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.0,0.4068
5485,CA-2017-148999,02/01/20,02/08/20,Standard Class,CUST6485,Neha Mehta,Consumer,India,Bhopal,Madhya Pradesh,33142,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4,0.2,-68.1096
5486,CA-2014-107573,06/17/23,06/24/23,Standard Class,CUST6486,Neha Mehta,Consumer,India,Pune,Maharashtra,33178,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3,0.2,7.6284
5487,CA-2015-156608,02/11/22,02/17/22,Standard Class,CUST6487,Rahul Verma,Home Office,India,Chandigarh,Chandigarh,78207,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,4,0.8,-6.286
5488,CA-2017-134495,11/04/20,11/09/20,Second Class,CUST6488,Kavita Reddy,Corporate,India,Jaipur,Rajasthan,32216,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,-5.6943
5489,CA-2017-134495,02/05/23,02/08/23,Second Class,CUST6489,Priya Singh,Corporate,India,Chennai,Tamil Nadu,32216,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3,0.2,2.0358
5490,CA-2017-134495,08/10/20,08/19/20,Second Class,CUST6490,Kavita Reddy,Corporate,India,Chennai,Tamil Nadu,32216,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,20.808,3,0.2,1.8207
5491,CA-2017-134495,10/29/23,11/04/23,Second Class,CUST6491,Neha Mehta,Corporate,India,Jaipur,Rajasthan,32216,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058
5492,CA-2017-164098,05/26/24,05/31/24,First Class,CUST6492,Anjali Gupta,Consumer,India,Jaipur,Rajasthan,77070,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,0.2,1.816
5493,CA-2014-105249,04/09/22,04/12/22,Same Day,CUST6493,Rahul Verma,Home Office,India,Kolkata,West Bengal,94122,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.1472
5494,CA-2014-105249,03/10/22,03/17/22,Same Day,CUST6494,Priya Singh,Home Office,India,Kolkata,West Bengal,94122,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0.0,19.872
5495,CA-2014-105249,01/09/22,01/14/22,Same Day,CUST6495,Rahul Verma,Home Office,India,Pune,Maharashtra,94122,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
5496,CA-2015-113523,03/28/21,04/03/21,Standard Class,CUST6496,Anjali Gupta,Corporate,India,Kolkata,West Bengal,19140,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,4,0.7,-6.1248
5497,CA-2017-117821,09/03/24,09/05/24,Standard Class,CUST6497,Anjali Gupta,Consumer,India,Chennai,Tamil Nadu,43302,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2,0.2,19.176
5498,CA-2017-164378,09/02/24,09/10/24,Second Class,CUST6498,Arjun Nair,Consumer,India,Delhi,Delhi,10024,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.56,2,0.0,1.9024
5499,CA-2017-164378,02/14/22,02/20/22,Second Class,CUST6499,Anjali Gupta,Consumer,India,Lucknow,Uttar Pradesh,10024,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,3,0.0,3.6018
5500,CA-2017-164378,04/22/24,05/01/24,Second Class,CUST6500,Arjun Nair,Consumer,India,Mumbai,Maharashtra,10024,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0.0,8.799
5501,CA-2017-164378,11/23/23,11/27/23,Second Class,CUST6501,Amit Sharma,Consumer,India,Bangalore,Karnataka,10024,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528
5502,CA-2017-164378,03/28/24,03/30/24,Second Class,CUST6502,Arjun Nair,Consumer,India,Bhopal,Madhya Pradesh,10024,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2,0.0,4.3904
5503,CA-2017-127782,07/09/22,07/14/22,Standard Class,CUST6503,Priya Singh,Corporate,India,Lucknow,Uttar Pradesh,19140,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,1,0.2,0.6624
5504,CA-2017-127782,01/14/22,01/15/22,Standard Class,CUST6504,Rajesh Iyer,Corporate,India,Hyderabad,Telangana,19140,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,3,0.2,1.2585
5505,CA-2017-127782,10/16/20,10/17/20,Standard Class,CUST6505,Priya Singh,Corporate,India,Jaipur,Rajasthan,19140,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,3,0.2,2.8782
5506,CA-2017-127782,11/24/21,12/03/21,Standard Class,CUST6506,Vikram Patel,Corporate,India,Bhopal,Madhya Pradesh,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,4,0.4,-186.16
5507,US-2016-162026,05/08/20,05/12/20,Same Day,CUST6507,Arjun Nair,Consumer,India,Bhopal,Madhya Pradesh,90036,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2,0.0,27.882
5508,CA-2016-150000,10/24/23,10/29/23,Standard Class,CUST6508,Priya Singh,Consumer,India,Pune,Maharashtra,30080,South,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,4,0.0,8.6016
5509,CA-2015-168529,05/27/20,06/01/20,Standard Class,CUST6509,Rahul Verma,Consumer,India,Lucknow,Uttar Pradesh,94122,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0.0,62.737
5510,US-2017-152569,07/08/22,07/17/22,Standard Class,CUST6510,Neha Mehta,Consumer,India,Jaipur,Rajasthan,60653,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.704,2,0.2,19.1376
5511,US-2017-152569,07/16/22,07/24/22,Standard Class,CUST6511,Kavita Reddy,Consumer,India,Bhopal,Madhya Pradesh,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475
5512,US-2014-137680,07/08/24,07/09/24,Standard Class,CUST6512,Anjali Gupta,Consumer,India,Chennai,Tamil Nadu,97504,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4,0.2,11.1024
5513,US-2014-137680,08/02/20,08/08/20,Standard Class,CUST6513,Amit Sharma,Consumer,India,Delhi,Delhi,97504,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3,0.2,7.6869
5514,CA-2015-103177,07/11/22,07/14/22,First Class,CUST6514,Rahul Verma,Consumer,India,Delhi,Delhi,10009,East,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,3,0.0,2.3997
5515,CA-2015-103177,12/01/20,12/05/20,First Class,CUST6515,Neha Mehta,Consumer,India,Kolkata,West Bengal,10009,East,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2,0.0,44.8896
5516,CA-2015-103177,08/25/24,08/31/24,First Class,CUST6516,Arjun Nair,Consumer,India,Lucknow,Uttar Pradesh,10009,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.0,3.8655
5517,US-2016-138408,09/29/22,10/08/22,Second Class,CUST6517,Neha Mehta,Corporate,India,Bhopal,Madhya Pradesh,35810,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4,0.0,527.984
5518,CA-2017-117667,11/24/21,11/25/21,Standard Class,CUST6518,Kavita Reddy,Corporate,India,Bhopal,Madhya Pradesh,19134,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,10,0.3,-10.284
5519,CA-2017-117667,02/24/24,02/27/24,Standard Class,CUST6519,Arjun Nair,Corporate,India,Hyderabad,Telangana,19134,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2,0.2,6.846
5520,CA-2017-117667,03/23/24,03/30/24,Standard Class,CUST6520,Amit Sharma,Corporate,India,Bangalore,Karnataka,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3,0.2,3.1806
5521,CA-2017-117667,01/11/20,01/21/20,Standard Class,CUST6521,Priya Singh,Corporate,India,Chennai,Tamil Nadu,19134,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,5,0.2,8.671
5522,CA-2017-117667,10/09/21,10/10/21,Standard Class,CUST6522,Arjun Nair,Corporate,India,Ahmedabad,Gujarat,19134,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,4,0.2,-28.7964
5523,CA-2016-110982,09/25/22,09/26/22,First Class,CUST6523,Amit Sharma,Consumer,India,Chennai,Tamil Nadu,95051,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552,6,0.2,7.0044
5524,CA-2016-110982,01/15/21,01/23/21,First Class,CUST6524,Vikram Patel,Consumer,India,Chandigarh,Chandigarh,95051,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4,0.0,15.7248
5525,CA-2016-147123,06/17/24,06/25/24,First Class,CUST6525,Vikram Patel,Home Office,India,Ahmedabad,Gujarat,90805,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12,0.0,36.9288
5526,CA-2017-154501,11/13/23,11/14/23,Standard Class,CUST6526,Anjali Gupta,Corporate,India,Bhopal,Madhya Pradesh,90008,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2,0.0,4.0098
5527,CA-2017-166933,09/01/23,09/03/23,Standard Class,CUST6527,Kavita Reddy,Home Office,India,Delhi,Delhi,93101,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1,0.0,0.6516
5528,CA-2015-142055,06/14/21,06/15/21,First Class,CUST6528,Anjali Gupta,Home Office,India,Bhopal,Madhya Pradesh,10009,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2,0.0,18.2112
5529,CA-2015-137106,09/17/21,09/20/21,Standard Class,CUST6529,Sneha Kapoor,Corporate,India,Lucknow,Uttar Pradesh,32216,South,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.96,5,0.2,27.986
5530,CA-2017-136609,05/01/24,05/03/24,Standard Class,CUST6530,Rajesh Iyer,Corporate,India,Kolkata,West Bengal,75104,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3,0.2,40.3536
5531,CA-2017-160885,06/01/21,06/03/21,Standard Class,CUST6531,Rajesh Iyer,Consumer,India,Delhi,Delhi,68104,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0.0,743.988
5532,US-2016-167472,07/04/20,07/13/20,First Class,CUST6532,Rajesh Iyer,Consumer,India,Ahmedabad,Gujarat,72209,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,0.0,75.5748
5533,US-2016-167472,01/29/23,02/01/23,First Class,CUST6533,Amit Sharma,Consumer,India,Bangalore,Karnataka,72209,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,0.0,5.1015
5534,US-2016-167472,04/28/23,04/29/23,First Class,CUST6534,Sneha Kapoor,Consumer,India,Delhi,Delhi,72209,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0.0,129.348
5535,US-2016-167472,09/13/24,09/15/24,First Class,CUST6535,Rajesh Iyer,Consumer,India,Pune,Maharashtra,72209,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0.0,28.1718
5536,US-2016-167472,12/18/21,12/28/21,First Class,CUST6536,Arjun Nair,Consumer,India,Bangalore,Karnataka,72209,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,3,0.0,30.7872
5537,US-2016-167472,11/22/20,11/28/20,First Class,CUST6537,Arjun Nair,Consumer,India,Chandigarh,Chandigarh,72209,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,3,0.0,5.6016
5538,US-2016-167472,05/21/20,05/25/20,First Class,CUST6538,Sneha Kapoor,Consumer,India,Hyderabad,Telangana,72209,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2,0.0,6.2208
5539,CA-2015-120551,04/01/23,04/08/23,Standard Class,CUST6539,Priya Singh,Consumer,India,Chennai,Tamil Nadu,68701,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,0.0,8.0178
5540,US-2017-150595,09/21/24,09/27/24,Standard Class,CUST6540,Rahul Verma,Consumer,India,Bhopal,Madhya Pradesh,60653,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958
5541,US-2017-150595,08/30/21,09/01/21,Standard Class,CUST6541,Vikram Patel,Consumer,India,Kolkata,West Bengal,60653,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2,0.8,-2.6268
5542,US-2017-150595,01/13/23,01/20/23,Standard Class,CUST6542,Amit Sharma,Consumer,India,Delhi,Delhi,60653,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344,3,0.2,2.5137
5543,CA-2016-134936,03/05/20,03/10/20,Standard Class,CUST6543,Rahul Verma,Corporate,India,Ahmedabad,Gujarat,85705,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6,0.5,-218.8656
5544,CA-2016-134936,06/26/23,07/05/23,Standard Class,CUST6544,Anjali Gupta,Corporate,India,Chandigarh,Chandigarh,85705,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.44,6,0.7,-7.656
5545,CA-2016-134936,05/29/21,06/06/21,Standard Class,CUST6545,Rajesh Iyer,Corporate,India,Ahmedabad,Gujarat,85705,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2,0.7,-4.1712
5546,CA-2017-102967,08/30/21,09/01/21,Standard Class,CUST6546,Amit Sharma,Home Office,India,Mumbai,Maharashtra,3301,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5,0.0,17.524
5547,CA-2017-151008,02/06/20,02/09/20,First Class,CUST6547,Amit Sharma,Consumer,India,Ahmedabad,Gujarat,84020,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0.0,10.5672
5548,CA-2017-151008,07/16/24,07/20/24,First Class,CUST6548,Amit Sharma,Consumer,India,Bangalore,Karnataka,84020,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.2,47.46
5549,CA-2014-159800,03/01/23,03/04/23,First Class,CUST6549,Anjali Gupta,Consumer,India,Bhopal,Madhya Pradesh,94109,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3,0.0,11.7936
5550,CA-2014-159800,08/07/21,08/08/21,First Class,CUST6550,Arjun Nair,Consumer,India,Bangalore,Karnataka,94109,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0.0,34.9825
5551,US-2014-159618,07/18/21,07/25/21,Standard Class,CUST6551,Priya Singh,Corporate,India,Pune,Maharashtra,77036,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672,1,0.2,0.334
5552,US-2014-159618,01/10/23,01/12/23,Standard Class,CUST6552,Rajesh Iyer,Corporate,India,Bangalore,Karnataka,77036,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656,6,0.2,-3.123
5553,US-2014-159618,12/27/22,01/01/23,Standard Class,CUST6553,Arjun Nair,Corporate,India,Hyderabad,Telangana,77036,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719
5554,US-2014-159618,10/26/23,10/31/23,Standard Class,CUST6554,Rajesh Iyer,Corporate,India,Chandigarh,Chandigarh,77036,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.288,7,0.2,12.7008
5555,US-2014-159618,05/31/23,06/05/23,Standard Class,CUST6555,Amit Sharma,Corporate,India,Mumbai,Maharashtra,77036,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.9932,1,0.32,-12.9987
5556,CA-2017-116113,06/27/20,06/30/20,Second Class,CUST6556,Rajesh Iyer,Corporate,India,Chandigarh,Chandigarh,36116,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2,0.0,3.4544
5557,CA-2015-125066,11/08/24,11/17/24,Standard Class,CUST6557,Anjali Gupta,Corporate,India,Chandigarh,Chandigarh,39212,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2,0.0,1.9712
5558,CA-2015-125066,10/28/20,11/01/20,Standard Class,CUST6558,Amit Sharma,Corporate,India,Delhi,Delhi,39212,South,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764
5559,US-2015-114741,10/01/21,10/08/21,Standard Class,CUST6559,Kavita Reddy,Consumer,India,Chandigarh,Chandigarh,89031,West,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,1,0.0,3.1104
5560,US-2015-114741,07/14/22,07/16/22,Standard Class,CUST6560,Vikram Patel,Consumer,India,Bangalore,Karnataka,89031,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85,5,0.0,238.653
5561,US-2015-114741,05/26/22,05/29/22,Standard Class,CUST6561,Rahul Verma,Consumer,India,Delhi,Delhi,89031,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0.0,6.8724
5562,CA-2017-133263,12/29/24,01/05/25,Second Class,CUST6562,Anjali Gupta,Corporate,India,Chennai,Tamil Nadu,30318,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,34.54,1,0.0,17.27
5563,CA-2017-133263,01/13/23,01/21/23,Second Class,CUST6563,Sneha Kapoor,Corporate,India,Chandigarh,Chandigarh,30318,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5,0.0,1439.976
5564,CA-2017-133263,07/25/22,07/28/22,Second Class,CUST6564,Rajesh Iyer,Corporate,India,Bhopal,Madhya Pradesh,30318,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,64.12,4,0.0,30.7776
5565,CA-2017-157966,09/23/20,10/01/20,Same Day,CUST6565,Rahul Verma,Home Office,India,Bangalore,Karnataka,60610,Central,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456,4,0.2,2.1888
5566,CA-2017-157966,06/20/24,06/22/24,Same Day,CUST6566,Amit Sharma,Home Office,India,Mumbai,Maharashtra,60610,Central,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2,0.3,8.9994
5567,CA-2017-157966,12/24/24,12/25/24,Same Day,CUST6567,Rajesh Iyer,Home Office,India,Hyderabad,Telangana,60610,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,0.2,1.86
5568,CA-2017-157966,01/01/22,01/11/22,Same Day,CUST6568,Vikram Patel,Home Office,India,Pune,Maharashtra,60610,Central,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768,1,0.3,-2.5648
5569,CA-2017-157966,07/28/23,07/30/23,Same Day,CUST6569,Amit Sharma,Home Office,India,Chennai,Tamil Nadu,60610,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2,0.2,335.9944
5570,CA-2017-157966,12/04/23,12/05/23,Same Day,CUST6570,Arjun Nair,Home Office,India,Delhi,Delhi,60610,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552,3,0.2,5.6376
